,movie_id,country_name
162404,tt0398328,uk
162405,tt0400845,usa
162406,tt2994382,canada
162407,tt1601918,usa
162408,tt6086450,spain
162409,tt4364826,australia
162410,tt3973814,usa
162411,tt0328638,usa
162413,tt3655716,usa
162414,tt2998286,usa
162415,tt5233278,usa
162417,tt3443556,"germany, austria"
162418,tt0382204,czech republic
162419,tt6531584,germany
162420,tt1307455,usa
162421,tt0290058,usa
162422,tt3290384,usa
162423,tt1536413,usa
162424,tt0004554,usa
162425,tt0085412,usa
162426,tt3541944,south korea
162427,tt0496373,usa
162428,tt0284875,uk
162429,tt1550507,usa
162430,tt0267118,usa
162431,tt2817380,south korea
162432,tt1556619,usa
162433,tt6105934,japan
162434,tt0146835,usa
162435,tt0848545,usa
162436,tt0101510,usa
162437,tt1232776,"uk, netherlands"
162438,tt0041481,usa
162440,tt0052417,uk
162441,tt0233860,usa
162442,tt0368453,ghana
162443,tt0495236,usa
162444,tt2051878,usa
162445,tt5083944,uk
162446,tt0225972,france
162448,tt2384626,japan
162449,tt0160606,france
162450,tt3017414,france
162451,tt3347782,usa
162452,tt0035031,usa
162453,tt0266503,egypt
162454,tt1821374,canada
162455,tt2783214,usa
162456,tt1538838,usa
162457,tt0308306,south korea
162458,tt0315353,france
162459,tt0421717,france
162460,tt0276236,mexico
162461,tt3186192,usa
162462,tt4220482,uk
162464,tt1098207,germany
162465,tt1050183,germany
162466,tt1754098,france
162467,tt3159192,usa
162468,tt0013225,usa
162469,tt0413414,uk
162470,tt0206862,slovakia
162471,tt0246717,france
162472,tt3545292,uk
162473,tt3040312,usa
162474,tt0274643,usa
162475,tt4690874,"malaysia, japan"
162476,tt5873976,italy
162477,tt0052527,usa
162478,tt4374384,belgium
162479,tt1570982,"canada, usa"
162480,tt0846033,india
162482,tt2537772,usa
162483,tt4800048,usa
162484,tt1661420,france
162485,tt2838002,spain
162486,tt2113074,australia
162488,tt5226230,usa
162489,tt0039390,usa
162490,tt3095606,usa
162491,tt0003909,usa
162492,tt0142525,usa
162493,tt5288200,usa
162494,tt0869944,usa
162495,tt0297718,sweden
162496,tt1161751,usa
162497,tt5670542,usa
162498,tt0043015,usa
162499,tt0448170,france
162500,tt1868076,uk
162501,tt1639403,usa
162502,tt0872259,usa
162503,tt2133310,usa
162504,tt1015373,uk
162505,tt3727746,uk
162506,tt0227839,uk
162507,tt0407136,usa
162508,tt1097564,nigeria
162509,tt0154379,canada
162510,tt0123612,usa
162511,tt7475832,usa
162512,tt2140437,usa
162513,tt4893894,usa
162514,tt0232963,usa
162515,tt0375581,usa
162516,tt0226515,usa
162517,tt2439950,canada
162518,tt1813308,usa
162519,tt0059625,"italy, spain"
162520,tt1337059,netherlands
162521,tt3053362,australia
162522,tt5103112,uk
162523,tt2090445,usa
162525,tt1950377,usa
162526,tt2692328,usa
162527,tt0398912,france
162528,tt3598732,uk
162529,tt2153206,taiwan
162530,tt0174068,usa
162531,tt3102162,usa
162533,tt5212492,"belgium, france"
162534,tt3775100,australia
162535,tt4044952,usa
162536,tt5241988,spain
162537,tt1058739,"france, iraq"
162538,tt1392092,italy
162539,tt4287358,usa
162541,tt1263685,uk
162542,tt0413166,sweden
162543,tt0338795,usa
162544,tt0099540,canada
162545,tt1326225,usa
162546,tt0005806,usa
162547,tt4630562,"china, usa, japan"
162548,tt2070852,usa
162549,tt3148082,usa
162550,tt0817961,czechoslovakia
162551,tt1776998,"uk, ireland"
162552,tt1340635,usa
162553,tt4709274,uk
162554,tt1884489,usa
162555,tt4888726,usa
162556,tt0132981,usa
162557,tt3864466,usa
162558,tt3575168,usa
162559,tt2841830,germany
162560,tt5447802,usa
162561,tt3439196,usa
162562,tt2406202,usa
162563,tt2151728,usa
162564,tt0051682,mexico
162565,tt4632916,usa
162566,tt0229963,greece
162567,tt0056931,uk
162568,tt0239635,"canada, usa"
162569,tt1157727,usa
162570,tt1640126,palestine
162571,tt0049731,uk
162572,tt2563494,ireland
162573,tt1972793,uk
162575,tt0095446,west germany
162576,tt0147488,south korea
162577,tt1776351,"france, belgium"
162578,tt4405212,uk
162579,tt4295132,"usa, thailand"
162580,tt0845461,usa
162581,tt0079888,"taiwan, hong kong"
162582,tt1740822,usa
162583,tt1846572,hungary
162584,tt2222794,usa
162585,tt0117424,usa
162586,tt0392810,australia
162587,tt0346099,usa
162588,tt1277128,uk
162589,tt1495988,usa
162590,tt1825198,australia
162591,tt2023533,usa
162592,tt0280883,usa
162593,tt0272369,usa
162594,tt0153315,usa
162595,tt0131866,usa
162596,tt4055468,usa
162597,tt0300500,usa
162598,tt1522309,usa
162600,tt0242536,usa
162601,tt8027632,uk
162602,tt1251745,usa
162603,tt0317218,usa
162604,tt3090326,japan
162605,tt3743116,usa
162606,tt4878458,usa
162607,tt1146441,usa
162608,tt1992123,usa
162609,tt2980178,usa
162610,tt0052286,usa
162611,tt0378004,usa
162612,tt4018776,canada
162613,tt1186755,usa
162614,tt1967583,usa
162615,tt3553628,"usa, israel"
162616,tt1026971,usa
162619,tt3039472,usa
162620,tt5068628,uk
162621,tt0494177,usa
162622,tt0842501,usa
162623,tt5879042,uk
162624,tt0127349,"usa, canada"
162625,tt5270340,usa
162626,tt2911498,uk
162627,tt1125296,greece
162628,tt5800196,uk
162630,tt1559314,usa
162631,tt0493402,"france, luxembourg"
162632,tt0367095,australia
162633,tt4874052,"italy, india"
162634,tt1278043,usa
162635,tt0083766,usa
162636,tt0048308,"france, west germany"
162637,tt0145936,usa
162638,tt0001694,usa
162639,tt2120810,usa
162640,tt1351146,usa
162641,tt4689076,estonia
162642,tt1937413,usa
162643,tt0929287,hong kong
162644,tt1539105,usa
162645,tt5660188,usa
162646,tt4574478,"argentina, colombia"
162648,tt3040564,usa
162649,tt2747534,germany
162650,tt0931299,uk
162651,tt2245246,usa
162652,tt0464608,usa
162654,tt1399305,usa
162655,tt0449509,usa
162656,tt2005404,usa
162657,tt7161606,netherlands
162658,tt2711638,usa
162659,tt4157300,"canada, uk"
162660,tt3691994,usa
162661,tt4419330,japan
162662,tt0106955,usa
162663,tt3496874,usa
162664,tt3421412,pakistan
162665,tt2421762,usa
162666,tt0174693,usa
162667,tt0307107,usa
162668,tt0009931,usa
162669,tt3825132,usa
162670,tt5334374,usa
162671,tt0081351,south korea
162672,tt0929758,usa
162673,tt4953166,france
162674,tt0437856,"usa, canada"
162675,tt1553129,"uk, serbia, belgium, usa"
162676,tt2371038,"uk, mexico"
162677,tt0355282,usa
162678,tt0484478,norway
162679,tt0285945,new zealand
162680,tt3664482,usa
162681,tt1735870,"usa, canada"
162682,tt3106276,usa
162683,tt1823161,canada
162684,tt4655836,usa
162685,tt2137475,usa
162686,tt2992812,uk
162687,tt3232448,south korea
162689,tt0001977,usa
162690,tt1888609,"usa, botswana"
162691,tt3959162,usa
162692,tt0950740,usa
162693,tt2776394,uk
162694,tt5066586,usa
162695,tt0249205,usa
162696,tt0036095,uk
162698,tt0189900,usa
162699,tt3990966,usa
162700,tt0338551,usa
162701,tt0027913,usa
162702,tt0265355,"canada, uk, usa"
162703,tt5918952,usa
162704,tt2396321,canada
162705,tt1080829,czech republic
162706,tt1010437,uk
162707,tt0027086,usa
162708,tt5573862,uk
162709,tt0245894,canada
162710,tt1358782,usa
162711,tt0057336,"france, italy"
162712,tt3824834,australia
162713,tt4451540,germany
162714,tt2720044,usa
162715,tt2400349,australia
162716,tt0009378,usa
162717,tt4102766,germany
162718,tt1569438,japan
162719,tt0303224,usa
162720,tt2142853,usa
162721,tt1099938,france
162722,tt1197541,nigeria
162723,tt4827892,uk
162724,tt5118484,canada
162725,tt0888031,usa
162726,tt2076351,usa
162727,tt1981577,usa
162728,tt0024582,"germany, austria"
162729,tt0450645,usa
162731,tt0294583,usa
162732,tt0283667,usa
162733,tt2830360,usa
162734,tt0309342,usa
162735,tt2139721,usa
162736,tt3458132,uk
162737,tt1601989,uk
162739,tt0338306,uk
162740,tt0351033,usa
162741,tt0426917,usa
162742,tt1089633,usa
162743,tt5330404,italy
162745,tt1326868,usa
162746,tt4379316,netherlands
162747,tt0226482,usa
162748,tt0903839,usa
162749,tt1603401,usa
162750,tt1262978,usa
162751,tt1379105,hong kong
162752,tt3443128,usa
162753,tt0220477,usa
162754,tt4196098,usa
162755,tt1419969,usa
162756,tt2078579,usa
162757,tt1039626,usa
162758,tt1338587,canada
162759,tt1202237,usa
162760,tt0068566,italy
162761,tt5786782,usa
162762,tt0295310,czech republic
162763,tt2396104,canada
162764,tt1686632,usa
162765,tt4228418,canada
162766,tt0499593,uk
162767,tt1337160,usa
162768,tt3224450,egypt
162769,tt3233326,usa
162770,tt5510944,usa
162771,tt1741604,usa
162772,tt2560116,usa
162773,tt1732701,uk
162774,tt0273402,"usa, canada"
162775,tt5069104,iceland
162776,tt0482546,"uk, usa, isle of man"
162777,tt4152072,"usa, france"
162778,tt6048388,usa
162779,tt0327940,usa
162780,tt5373280,uk
162781,tt2346032,uk
162782,tt2509754,usa
162783,tt0376579,usa
162784,tt0221707,canada
162785,tt2991904,italy
162786,tt0468774,japan
162787,tt1618917,usa
162788,tt5856684,india
162789,tt1043673,usa
162790,tt1731968,uk
162791,tt1139854,usa
162793,tt2084012,china
162794,tt0492724,czech republic
162795,tt1409802,usa
162796,tt0350087,uk
162797,tt3210180,usa
162798,tt0008672,sweden
162799,tt0356830,usa
162800,tt6003900,usa
162801,tt0386712,slovakia
162803,tt3318712,india
162804,tt0116272,usa
162805,tt1373082,italy
162806,tt2055601,australia
162807,tt4520460,usa
162808,tt7325762,"sweden, iceland"
162809,tt3959126,usa
162810,tt1826049,usa
162811,tt1380870,usa
162812,tt4094048,usa
162813,tt0097774,uk
162814,tt1877722,"germany, israel"
162816,tt2712528,usa
162817,tt1193545,usa
162818,tt1573005,czech republic
162819,tt2005180,usa
162820,tt1554445,usa
162821,tt1861993,usa
162822,tt5158894,sweden
162823,tt0292682,usa
162824,tt3375042,"usa, turkey"
162825,tt0273403,netherlands
162826,tt0323058,usa
162827,tt5607584,usa
162828,tt0048358,usa
162829,tt1347165,usa
162830,tt4666216,brazil
162831,tt0070198,south africa
162832,tt4806198,usa
162833,tt0045050,italy
162834,tt0429227,france
162835,tt1308127,usa
162836,tt1847717,australia
162837,tt0290320,usa
162838,tt2660034,"usa, france"
162839,tt0388501,italy
162840,tt5261022,usa
162841,tt1463396,usa
162842,tt5325138,usa
162843,tt0187600,uk
162844,tt4922436,usa
162845,tt4870436,usa
162846,tt1869754,romania
162847,tt3844450,usa
162848,tt1442029,usa
162849,tt1693942,hong kong
162850,tt0176097,usa
162851,tt5178212,"china, france, italy, malaysia"
162852,tt1618384,india
162853,tt0131700,portugal
162854,tt4445668,usa
162855,tt3946150,uk
162856,tt2826480,usa
162858,tt1726257,uk
162859,tt1263018,usa
162860,tt0821970,ireland
162862,tt0327138,usa
162863,tt2285633,usa
162865,tt0307674,usa
162866,tt1226257,australia
162867,tt5143594,usa
162868,tt2323577,france
162869,tt0432075,usa
162870,tt0308343,south korea
162871,tt6153940,canada
162872,tt1571739,canada
162873,tt0010319,usa
162874,tt2419014,usa
162875,tt1604591,"canada, nepal"
162877,tt0300410,usa
162878,tt4264004,norway
162879,tt1493921,uk
162880,tt1612769,belgium
162882,tt3572698,usa
162883,tt0141095,portugal
162884,tt0996474,japan
162885,tt1935183,usa
162886,tt0886458,usa
162887,tt0113658,australia
162888,tt1753806,"france, usa"
162889,tt3589516,uk
162890,tt0119510,germany
162891,tt0475909,usa
162893,tt0131238,usa
162894,tt0334944,uk
162895,tt1209423,greece
162896,tt4134848,usa
162897,tt0232604,finland
162898,tt0049540,usa
162899,tt0067489,"uk, italy, west germany, spain"
162900,tt1213708,germany
162901,tt0033805,usa
162902,tt4580550,usa
162904,tt3571250,usa
162905,tt5097964,usa
162906,tt1873629,norway
162907,tt0089927,usa
162908,tt5745076,usa
162909,tt0290143,usa
162910,tt1341170,"greece, bulgaria"
162911,tt3396128,usa
162913,tt3787032,uk
162914,tt0423166,iran
162915,tt2162318,usa
162917,tt3428178,australia
162918,tt0071678,usa
162919,tt0061452,"uk, usa"
162920,tt0149366,usa
162921,tt1982141,australia
162922,tt3413646,south africa
162923,tt3496898,usa
162924,tt7161886,usa
162925,tt0134775,usa
162926,tt4781992,"china, czech republic, slovakia"
162927,tt0154723,uk
162929,tt2591380,usa
162930,tt4464702,russia
162932,tt0154000,usa
162933,tt0450742,usa
162934,tt1077093,"usa, hungary, germany"
162935,tt2273179,usa
162936,tt0481427,australia
162937,tt2534658,usa
162938,tt0027423,usa
162939,tt0937433,slovenia
162940,tt0298303,usa
162941,tt0337424,usa
162942,tt0095363,usa
162943,tt0847850,usa
162944,tt1922733,"germany, morocco, france"
162945,tt0346632,usa
162946,tt0371282,usa
162947,tt1813577,nigeria
162949,tt0901014,usa
162950,tt0347340,usa
162951,tt0850651,usa
162952,tt1857811,usa
162953,tt1482252,usa
162954,tt2224410,usa
162956,tt3950790,"germany, spain, nepal"
162957,tt2732200,usa
162958,tt1842426,finland
162960,tt1632466,usa
162961,tt4086310,uk
162962,tt2294699,finland
162963,tt1117519,canada
162964,tt0471911,"lithuania, france, portugal, netherlands"
162965,tt0172191,usa
162966,tt3824022,usa
162967,tt1173738,usa
162968,tt1385481,uk
162969,tt0172461,usa
162970,tt0903820,usa
162971,tt3864342,uk
162972,tt0000728,usa
162973,tt0262928,greece
162974,tt1232791,usa
162975,tt2724162,france
162976,tt0023215,usa
162977,tt0382868,japan
162978,tt3250588,"czech republic, uk"
162980,tt1034024,uk
162982,tt0388897,usa
162983,tt0222511,soviet union
162984,tt0239673,usa
162985,tt1619040,usa
162986,tt2186574,"germany, hungary, austria"
162987,tt0970416,"usa, canada"
162988,tt0113290,australia
162989,tt1224436,usa
162990,tt0410879,germany
162991,tt5075152,usa
162992,tt3541272,usa
162993,tt2930154,"saudi arabia, serbia and montenegro"
162994,tt0027501,usa
162995,tt4141936,usa
162996,tt0093073,usa
162998,tt3693394,usa
162999,tt1754756,usa
163000,tt3377876,usa
163001,tt0195507,usa
163002,tt0128344,"argentina, usa"
163003,tt4296386,russia
163004,tt0173390,"uk, usa"
163005,tt2048925,usa
163006,tt3798630,usa
163007,tt0795563,usa
163008,tt1697822,uk
163009,tt2091379,usa
163010,tt0834084,canada
163011,tt1378725,usa
163012,tt1337518,usa
163013,tt2042506,finland
163014,tt2260264,usa
163015,tt3201962,usa
163016,tt1954472,usa
163017,tt1248960,usa
163018,tt1436469,usa
163019,tt0005377,usa
163020,tt4267732,usa
163021,tt1552108,usa
163022,tt2064842,usa
163023,tt1723648,canada
163024,tt0353330,denmark
163025,tt4667472,usa
163026,tt4864804,usa
163027,tt3014224,turkey
163028,tt1035463,usa
163029,tt4840726,"canada, lebanon"
163030,tt0343011,usa
163031,tt1931429,greece
163032,tt4663740,usa
163033,tt0238164,mexico
163034,tt0099080,india
163035,tt0272826,usa
163036,tt2005269,"canada, usa"
163037,tt5066194,usa
163038,tt3201868,usa
163039,tt0365744,usa
163040,tt0405935,usa
163041,tt1329381,"usa, hong kong"
163042,tt3141670,usa
163043,tt0874940,canada
163044,tt3568998,usa
163045,tt2915858,canada
163046,tt0356043,usa
163047,tt4439744,usa
163048,tt0020465,"usa, uk"
163049,tt0260555,usa
163050,tt3996710,usa
163051,tt1171222,usa
163052,tt0102417,france
163053,tt1342860,usa
163054,tt0326307,yugoslavia
163055,tt0095732,usa
163056,tt0123354,spain
163057,tt5672252,canada
163058,tt2611876,france
163059,tt2736224,uk
163060,tt0281849,usa
163061,tt5578282,poland
163062,tt1736684,usa
163063,tt5419450,uk
163064,tt2601488,greece
163065,tt4939188,usa
163066,tt4850734,usa
163067,tt3484104,usa
163068,tt5223402,usa
163069,tt4129712,canada
163070,tt4965076,usa
163071,tt3468566,uk
163072,tt1008668,nigeria
163073,tt1554084,usa
163074,tt0011851,usa
163075,tt5734420,usa
163076,tt0048292,usa
163077,tt2115364,usa
163078,tt2564730,canada
163079,tt1370268,usa
163080,tt0120528,usa
163081,tt1722455,germany
163082,tt2153602,usa
163083,tt0389885,usa
163084,tt3836312,usa
163086,tt1378257,usa
163087,tt1872783,usa
163088,tt0490807,germany
163089,tt0085676,sweden
163090,tt5390278,usa
163091,tt1463135,usa
163092,tt1414803,usa
163093,tt1024907,usa
163094,tt0268370,usa
163095,tt2960828,usa
163096,tt2414932,usa
163097,tt0487196,usa
163098,tt5360186,usa
163099,tt3615256,austria
163100,tt0471894,usa
163101,tt4433156,bangladesh
163102,tt0220980,usa
163103,tt0144423,usa
163104,tt3370660,usa
163105,tt2634722,usa
163106,tt0036365,usa
163107,tt0143424,usa
163108,tt0370155,usa
163109,tt4295314,usa
163110,tt2584644,usa
163111,tt4291588,usa
163112,tt0303117,usa
163113,tt2043918,uk
163114,tt2323954,brazil
163115,tt1833060,south korea
163116,tt5482422,canada
163117,tt1975280,usa
163118,tt0108187,"italy, usa"
163119,tt0203161,uk
163120,tt0249534,uk
163121,tt2407034,uk
163122,tt1390949,mozambique
163123,tt2393863,uk
163124,tt2997358,canada
163125,tt1727536,usa
163126,tt5859664,usa
163127,tt0261184,russia
163128,tt1673702,"france, belgium"
163129,tt5074668,germany
163130,tt2057924,uk
163131,tt0948126,canada
163132,tt1568341,usa
163134,tt2123130,usa
163135,tt2229776,usa
163136,tt3615116,bulgaria
163137,tt3296714,usa
163139,tt1659338,"uk, belgium, usa"
163140,tt1328909,usa
163141,tt3730640,canada
163142,tt1593282,australia
163143,tt2672062,"usa, france"
163144,tt0483465,usa
163145,tt5808170,poland
163146,tt6648926,usa
163147,tt0018277,usa
163148,tt4443216,usa
163149,tt2865880,usa
163151,tt1019407,usa
163152,tt0768247,germany
163153,tt0267006,usa
163154,tt2094929,usa
163155,tt0189891,usa
163156,tt3864336,uk
163157,tt0368433,usa
163158,tt0028620,germany
163159,tt0179399,usa
163160,tt3545894,canada
163161,tt0009537,usa
163162,tt0145715,uk
163163,tt3830986,portugal
163164,tt0410887,usa
163165,tt1648955,usa
163166,tt1152814,usa
163167,tt2807344,usa
163168,tt0148613,spain
163169,tt0478185,germany
163171,tt0015875,usa
163172,tt0372764,"usa, japan"
163173,tt0245471,usa
163174,tt3703098,thailand
163175,tt5773322,uk
163176,tt4094564,usa
163177,tt2137434,canada
163178,tt2536996,uk
163179,tt4058326,usa
163180,tt1742083,"south korea, india"
163181,tt2516570,usa
163182,tt1213601,usa
163183,tt0068995,"israel, usa"
163184,tt3547914,japan
163185,tt3364500,usa
163186,tt1905062,usa
163187,tt0157553,usa
163189,tt3262748,japan
163190,tt0030083,soviet union
163191,tt4442750,usa
163193,tt1500128,usa
163194,tt3135524,usa
163196,tt3920834,usa
163197,tt4833588,usa
163198,tt4712022,usa
163199,tt3905714,usa
163200,tt0338991,usa
163201,tt0128685,usa
163203,tt0809341,uk
163204,tt1515158,uk
163205,tt4906076,usa
163206,tt5242158,uk
163207,tt3206598,usa
163208,tt1991095,usa
163209,tt5713200,usa
163210,tt2912904,georgia
163211,tt4691882,uk
163213,tt0402376,iran
163214,tt7853242,india
163215,tt0933034,usa
163216,tt3725432,russia
163217,tt4455760,west germany
163218,tt5078992,france
163219,tt0053183,usa
163220,tt7155990,"usa, argentina"
163222,tt2245526,usa
163223,tt4595412,usa
163224,tt0307105,usa
163225,tt5593812,usa
163226,tt0071875,usa
163227,tt0059104,italy
163228,tt3473414,belgium
163229,tt6055866,usa
163230,tt1543477,australia
163231,tt3149140,usa
163232,tt2731314,usa
163233,tt1229372,pakistan
163234,tt0420753,usa
163235,tt4411720,uk
163236,tt1564964,usa
163237,tt1906352,usa
163238,tt2455096,"uk, austria"
163239,tt0012355,usa
163240,tt2706370,usa
163241,tt3839454,usa
163242,tt0386817,netherlands
163243,tt3720634,india
163244,tt3516986,usa
163245,tt4561584,usa
163246,tt3790708,usa
163247,tt0161334,usa
163248,tt0933184,usa
163249,tt5271186,usa
163250,tt1175285,"usa, iran"
163251,tt1411923,usa
163252,tt1611836,uk
163253,tt0048290,usa
163254,tt0265074,uk
163255,tt1056247,france
163256,tt1076865,france
163259,tt2651094,usa
163260,tt2451914,usa
163261,tt4139416,usa
163262,tt4321804,germany
163263,tt3680910,france
163264,tt0840033,bulgaria
163265,tt1796600,"usa, switzerland"
163266,tt3717568,usa
163267,tt5530016,"china, canada, usa"
163268,tt3735432,usa
163269,tt0296020,japan
163270,tt0113544,usa
163271,tt5291238,china
163272,tt0326911,usa
163273,tt2243157,philippines
163274,tt2401169,usa
163275,tt5129908,uk
163276,tt1659256,"usa, canada"
163277,tt0406333,uk
163279,tt1258142,usa
163281,tt2854876,usa
163282,tt3005976,brazil
163283,tt0958869,usa
163284,tt4440622,usa
163285,tt0326219,usa
163287,tt5493234,usa
163288,tt1014090,australia
163289,tt5979958,taiwan
163290,tt2202928,canada
163292,tt0435643,germany
163293,tt3553558,usa
163294,tt2742240,usa
163295,tt2091955,usa
163296,tt1807977,usa
163297,tt1583967,usa
163298,tt4132966,usa
163299,tt2802376,india
163300,tt1279080,italy
163301,tt5020688,usa
163302,tt5856064,india
163303,tt3863874,usa
163304,tt0396916,usa
163305,tt4292368,usa
163306,tt2714406,canada
163307,tt1773782,usa
163308,tt1859538,usa
163309,tt0376329,usa
163310,tt5549318,usa
163311,tt6380984,india
163312,tt0150477,italy
163313,tt0065123,"spain, italy"
163314,tt3672442,usa
163315,tt2924170,usa
163316,tt0843567,brazil
163317,tt0788238,spain
163318,tt4579892,usa
163319,tt0118764,canada
163320,tt0364746,usa
163321,tt2271601,usa
163322,tt0052818,usa
163323,tt2130184,australia
163324,tt0290837,france
163325,tt3090778,usa
163326,tt0499206,usa
163327,tt0974578,usa
163328,tt2099668,usa
163329,tt0236873,canada
163330,tt0457940,india
163331,tt1164671,uk
163332,tt5740268,usa
163333,tt2308739,usa
163334,tt0049784,japan
163335,tt1001348,france
163336,tt0810028,usa
163337,tt1198386,germany
163338,tt6982632,"netherlands, russia"
163339,tt0001791,usa
163340,tt0074876,canada
163341,tt1957852,usa
163342,tt2889348,canada
163343,tt0043797,west germany
163344,tt0096039,usa
163345,tt4019482,usa
163346,tt0035608,usa
163347,tt3479572,hungary
163348,tt3807958,new zealand
163349,tt2358985,usa
163350,tt5516382,usa
163351,tt0003191,usa
163352,tt4981546,usa
163353,tt0010169,usa
163354,tt0125159,usa
163355,tt1340607,usa
163357,tt0979855,usa
163358,tt0396869,canada
163360,tt4036442,usa
163361,tt1590207,canada
163362,tt2559480,usa
163363,tt0495859,"usa, uk"
163364,tt0996675,czechoslovakia
163365,tt3758500,ireland
163366,tt2231541,usa
163367,tt3198866,turkey
163368,tt0488400,turkey
163369,tt0050900,usa
163370,tt4861516,italy
163371,tt6467460,india
163372,tt1130913,austria
163373,tt1507913,"belgium, spain"
163374,tt0031035,usa
163375,tt0214603,india
163376,tt0097058,usa
163377,tt0086373,"canada, usa"
163378,tt0853267,uk
163379,tt2310017,finland
163380,tt0055155,"sweden, usa"
163381,tt1764423,japan
163382,tt0373849,canada
163383,tt0179168,usa
163384,tt1233328,usa
163385,tt5028142,usa
163386,tt1961669,usa
163387,tt0145196,usa
163389,tt1021061,brazil
163390,tt0876420,germany
163392,tt4034340,canada
163393,tt3583930,usa
163394,tt0310358,usa
163395,tt5073396,usa
163396,tt0404714,usa
163397,tt0327000,usa
163398,tt5104454,philippines
163399,tt1341755,usa
163400,tt0072881,nigeria
163401,tt6015954,india
163402,tt0383844,usa
163403,tt0207997,usa
163404,tt3495164,usa
163405,tt0212214,usa
163406,tt0041555,usa
163407,tt4313942,india
163408,tt3293986,usa
163409,tt2582268,usa
163410,tt1173570,uk
163411,tt1419109,usa
163413,tt0032556,usa
163414,tt2342073,usa
163415,tt2517878,ukraine
163416,tt5574662,usa
163417,tt3413446,uk
163418,tt1930339,usa
163419,tt0160315,usa
163420,tt4423134,usa
163421,tt0473358,norway
163422,tt0095746,usa
163423,tt2434394,usa
163424,tt5798300,usa
163425,tt0341628,finland
163426,tt0087844,"australia, canada"
163428,tt1528818,usa
163429,tt0955292,usa
163430,tt7055462,australia
163431,tt5902784,uk
163433,tt2651834,usa
163434,tt0309881,usa
163435,tt0025815,usa
163436,tt5537446,"usa, italy, germany, france"
163437,tt0479714,usa
163438,tt0838167,uk
163439,tt4107028,usa
163440,tt0437599,usa
163441,tt0184974,japan
163442,tt3497522,uk
163443,tt6662992,usa
163444,tt1858806,usa
163445,tt0106170,usa
163446,tt1324917,usa
163447,tt1285239,canada
163448,tt2824822,uk
163449,tt3597362,usa
163450,tt0231909,uk
163451,tt1773466,australia
163453,tt3634436,"norway, morocco"
163454,tt2226417,"usa, canada"
163455,tt0458719,usa
163456,tt5273558,usa
163457,tt0467346,usa
163458,tt2209796,usa
163459,tt0192036,france
163460,tt2063685,usa
163461,tt6500726,indonesia
163462,tt4185488,usa
163463,tt0867447,"france, japan"
163464,tt5202216,uk
163465,tt0449347,usa
163466,tt0274680,"germany, greece"
163467,tt0193537,uk
163468,tt3215722,usa
163469,tt0203616,japan
163470,tt1123973,usa
163471,tt4431386,uk
163472,tt0844293,usa
163473,tt3791372,usa
163474,tt0222988,france
163475,tt0056025,hong kong
163476,tt5874206,south africa
163477,tt0859751,usa
163478,tt1956614,"usa, uk, algeria, western sahara, france, australia"
163479,tt5208794,usa
163480,tt0414516,usa
163481,tt5714686,usa
163482,tt5034026,canada
163483,tt0409741,australia
163484,tt4658852,usa
163485,tt0086626,usa
163486,tt0410227,usa
163487,tt0240083,usa
163488,tt6254558,usa
163489,tt6821360,usa
163490,tt4687716,usa
163491,tt2925220,uk
163492,tt5721752,france
163494,tt0864988,usa
163495,tt2247088,usa
163496,tt3665692,germany
163497,tt0153126,usa
163498,tt0765468,usa
163499,tt4508846,usa
163500,tt0005505,usa
163501,tt1158688,usa
163502,tt1566398,"spain, usa"
163503,tt5540386,japan
163504,tt4770336,usa
163505,tt1185422,france
163506,tt1606191,usa
163507,tt2139641,uk
163508,tt1616192,usa
163509,tt3616254,uk
163510,tt0478900,usa
163511,tt0417711,usa
163512,tt4599622,uk
163513,tt0361672,france
163514,tt0206011,usa
163515,tt3840582,uk
163516,tt1525571,usa
163517,tt0269005,usa
163518,tt0333574,turkey
163519,tt2799344,usa
163520,tt0417774,philippines
163521,tt0944186,canada
163522,tt0055084,france
163523,tt3750768,usa
163524,tt3675068,usa
163525,tt0097260,usa
163526,tt0266075,south korea
163527,tt5144218,india
163528,tt4287082,usa
163529,tt0382364,germany
163530,tt0985649,usa
163531,tt4623048,japan
163532,tt0241832,uk
163533,tt0005047,usa
163534,tt5124402,usa
163535,tt0227803,canada
163536,tt4335028,australia
163537,tt0420269,uk
163538,tt2179518,usa
163539,tt1382167,usa
163540,tt1844802,canada
163541,tt1159560,usa
163542,tt5591364,usa
163543,tt0422252,uk
163544,tt0824443,usa
163545,tt1836176,usa
163547,tt1806846,usa
163548,tt1588323,usa
163549,tt2729748,usa
163550,tt4143184,uk
163551,tt2255783,philippines
163552,tt0061483,italy
163553,tt4719512,uk
163554,tt0456052,canada
163555,tt1766055,uk
163556,tt1464580,usa
163557,tt4546756,usa
163558,tt0387304,canada
163559,tt2991470,usa
163560,tt5297006,brazil
163561,tt1018742,usa
163562,tt2633108,usa
163563,tt0228796,usa
163564,tt0238903,"usa, canada"
163565,tt1549155,usa
163566,tt5676182,usa
163567,tt0825459,uk
163568,tt5937996,usa
163569,tt0030125,hungary
163570,tt3912880,usa
163571,tt1314871,france
163572,tt0113703,japan
163573,tt0113665,usa
163574,tt4712656,usa
163575,tt0037500,usa
163576,tt0018419,usa
163577,tt4248360,usa
163578,tt0007180,usa
163579,tt2273237,usa
163580,tt2304889,"usa, japan"
163581,tt0337939,usa
163582,tt4695138,china
163584,tt0073546,usa
