,movie_id,writer_name,writer_role
55499,tt0944150,hervé bodilis,scenario
55500,tt2406306,john fuhrman,story
55501,tt0008963,edwin baird,novel
55502,tt0113708,kristi groteke,book
55503,tt0113708,marjorie rosen,book
55504,tt0113708,e.z. epstein,book
55505,tt0113708,j. morella,book
55506,tt0241011,fernando galiana,screenplay
55507,tt0241011,ramón obón,screenplay
55508,tt0119432,hervé palud,earlier screenplay un indien dans la ville
55509,tt0119432,thierry lhermitte,earlier screenplay un indien dans la ville
55510,tt0119432,jean-marie pallardy,earlier screenplay un indien dans la ville
55511,tt0119432,philippe bruneau,earlier screenplay un indien dans la ville
55512,tt0119432,bruce a. evans,screenplay
55513,tt0119432,raynold gideon,screenplay
55514,tt5185682,peter jones,script
55515,tt5185682,freddie robertson,script
55516,tt4985362,john kurash,story
55517,tt0177516,lawrence schiller,film by
55518,tt0177516,l.m. kit carson,film by
55519,tt2006715,chat travieso,story
55520,tt1535566,philip gelatt,screenplay
55521,tt2401711,tabajara ruas,screenplay
55522,tt2401711,erico verissimo,book
55523,tt2401711,letícia wierzchowski,screenplay
55524,tt0043049,james oliver curwood,"from the story ""retribution"" by"
55525,tt0043049,sam neuman,adaptation
55526,tt0043049,nat tanchuck,adaptation
55527,tt0043049,michael hansen,screenplay
55528,tt0041307,géza von radványi,story
55529,tt0041307,corrado alvaro,screenplay
55530,tt0041307,liana ferri,screenplay
55531,tt0041307,géza von radványi,screenplay
55532,tt2004262,robert b. parker,based upon characters created in jesse stone books
55533,tt0494721,jose javier reyes,story and screenplay
55534,tt5671956,mads hedegaard,story
55535,tt0040537,wolfgang borchert,play
55536,tt0006346,e. magnus ingleton,screenplay
55537,tt0006346,e. magnus ingleton,story
55538,tt0042392,eric taylor,screenplay
55539,tt0042392,mortimer braus,story
55540,tt0259409,agatha christie,story
55541,tt0259409,frank vosper,play
55542,tt1869715,abdulmohsin almutairi,screenplay
55543,tt0043606,piero tellini,story
55544,tt0043606,vitaliano brancati,screenplay
55545,tt0043606,aldo fabrizi,screenplay
55546,tt0043606,ennio flaiano,screenplay
55547,tt0043606,ruggero maccari,screenplay
55548,tt0043606,mario monicelli,screenplay
55549,tt3639626,izaiah kane,story
55550,tt3639626,jacky weng,story
55551,tt3639626,panayioti yannitsos,story
55552,tt6499258,shekhar s. jha,screen play and dialogue
55553,tt6499258,rashid iqbal,screen play and dialogue
55554,tt1957834,jordan allen-dutton,head writer
55555,tt1957834,d.c. pierson,consultant writer
55556,tt0285301,peter wick,story
55557,tt0060557,chuck jones,story
55558,tt0169828,suliko jgenti,screenplay
55559,tt0043043,vera caspary,screenplay
55560,tt0043043,edward eliscu,screenplay
55561,tt0043043,vera caspary,story
55562,tt1606181,baburaj,dialogue
55563,tt1606181,baburaj,screenplay
55564,tt1606181,baburaj,story
55565,tt2086925,fredrick keyser,story
55566,tt4356992,clara altimas,creator
55567,tt4356992,anna hopkins,creator
55568,tt6055482,graham greene,play
55569,tt0194322,jalaluddin muhammad rumi,sufi poems
55570,tt0004789,joseph leon weiss,scenario
55571,tt4193820,amelie gillette,screenplay
55572,tt0016938,f. scott fitzgerald,novel
55573,tt0016938,elizabeth meehan,adaptation
55574,tt0016938,becky gardiner,scenario
55575,tt1785644,andrew hines,story
55576,tt3358296,tiina tanskanen,screenplay
55577,tt3358296,teemu salonen,story
55578,tt1954746,kelly sharp,story
55579,tt0245685,charles dickens,novel
55580,tt6146490,jeff holder,script by
55581,tt6146490,rob loos,story by
55582,tt6146490,bill myers,script by
55583,tt1548878,alan watts,additional dialogue
55584,tt1776077,baby peggy,narration written by
55585,tt1776077,vera iwerebor,narration written by
55586,tt0046878,crane wilbur,screen play
55587,tt0046878,bernard gordon,adaptation
55588,tt0046878,richard wormser,adaptation
55589,tt0046878,john hawkins,"story ""criminal's mark"""
55590,tt0046878,ward hawkins,"story ""criminal's mark"""
55591,tt0046813,warren foster,story
55592,tt0103156,jung-hyo ahn,book
55593,tt0103156,kil-soo chang,screenplay
55594,tt0103156,che-hung cho,screenplay
55595,tt1733178,ivor herbert,script
55596,tt1946103,shaahin cheyene,story
55597,tt0015519,sophie kerr,story
55598,tt1441373,paolo giordano,story and screenplay
55599,tt1441373,saverio costanzo,story and screenplay
55600,tt1441373,paolo giordano,novel
55601,tt1921149,andy mulligan,based on the novel by
55602,tt1921149,felipe braga,additional material
55603,tt1921149,richard curtis,screenplay by
55604,tt1320362,clamp,characters and universe
55605,tt1320362,nanase ôkawa,screenplay
55606,tt1320362,john burgmeier,head writer
55607,tt1320362,bonny clinkenbeard,adaptation
55608,tt0008166,edgar franklin,story
55609,tt0008166,june mathis,scenario
55610,tt1211884,helena moore,story
55611,tt0078079,christian watton,dialogue
55612,tt0015574,randolph bartlett,titles
55613,tt0015574,arthur somers roche,story
55614,tt1486196,michele gray,script editor
55615,tt2196808,joe meno,story
55616,tt4689772,gabriel abrantes,script
55617,tt4689772,david phelps,script
55618,tt2072053,pat stone,story
55619,tt0155006,harry d. swinstead,scenario
55620,tt0281920,todd mccarthy,consultant writer
55621,tt4020248,jirô ishii,original story
55622,tt4020248,yukinori kitajima,screenplay
55623,tt4839318,victor miller,based on a character created by
55624,tt1225589,langford reed,story
55625,tt1528104,elaine morgan,play
55626,tt0009131,finis fox,screenplay
55627,tt0009131,finis fox,story
55628,tt0470992,matt ruggles,story
55629,tt0470992,nathan flood,story
55630,tt0470992,matt hirsch,story
55631,tt4866584,roberta spinicci,story
55632,tt1672845,thomas leveritt,screenplay
55633,tt0267536,fred a. rappoport,story
55634,tt0267536,elmo shropshire,story
55635,tt0267536,jim fisher,story
55636,tt0267536,jim staahl,story
55637,tt0267536,jim fisher,screenplay
55638,tt0267536,jim staahl,screenplay
55639,tt0010185,anita loos,screenplay
55640,tt0010185,anita loos,story
55641,tt0325285,edward a. kull,scenario
55642,tt0325285,george morgan,scenario
55643,tt0325285,george morgan,story
55644,tt1815774,audrey ling,screenplay
55645,tt1815774,audrey ling,story
55646,tt1815774,ihor wolchuk,screenplay
55647,tt0443778,alex jarvis,idea
55648,tt0443778,joe mcstravick,format
55649,tt0397436,max miller,screenplay
55650,tt0397436,kasim saul,story
55651,tt0441875,clem caserta,story
55652,tt0861348,dylan thomas,poem
55653,tt0324149,hans christian andersen,novel
55654,tt0324149,holger drachmann,poem
55655,tt0114939,william wellman jr.,created by
55656,tt0085340,beth sullivan,screenplay
55657,tt0085340,steve bello,screenplay
55658,tt0085340,gene church,book
55659,tt0085340,conrad d. carnes,book
55660,tt0411267,simon maginn,novel
55661,tt0411267,stephen massicotte,screenplay
55662,tt7065638,spencer streichert,head writer
55663,tt0072251,john godey,novel
55664,tt0072251,peter stone,screenplay
55665,tt1728204,edgar wallace,novel
55666,tt0780485,hugh braselton,story
55667,tt0780485,alex orr,screenplay
55668,tt0780485,alex orr,story
55669,tt0780485,adam pinney,screenplay
55670,tt0780485,adam pinney,story
55671,tt2056737,anders berthelsen,story
55672,tt2056737,rune christensen,story
55673,tt0069874,robert beauvais,novel
55674,tt0069874,robert beauvais,screenplay
55675,tt0069874,gérard sire,screenplay
55676,tt0069874,jean yanne,screenplay
55677,tt3407962,laurel sager,story
55678,tt3620602,mike covell,author
55679,tt3620602,brian l. porter,screenplay
55680,tt4448482,andrea lin,creator
55681,tt0050778,charles b. griffith,screenplay
55682,tt0050778,mark hanna,screenplay
55683,tt2355118,rolf ackermann,story
55684,tt0060430,mike ashley,story
55685,tt0060430,miguel f. alonso,adaptation
55686,tt0060430,mike ashley,screenplay
55687,tt0060430,jim hena ghar,screenplay
55688,tt0060430,sidney w. pink,screenplay
55689,tt0060430,theo maria werner,dialogue translation
55690,tt1202341,mickey conway,creator
55691,tt1202341,sedagive,creator
55692,tt0004417,van dyke brooke,scenario
55693,tt0004417,w.a. tremayne,scenario
55694,tt0056293,jack caplan,idea
55695,tt0056293,raymond phelan,screenplay
55696,tt0056293,doris wishman,screenplay
55697,tt0038590,carl k. hittleman,screenplay
55698,tt0038590,don martin,screenplay
55699,tt0038590,carl k. hittleman,story
55700,tt0038590,maury nunes,story
55701,tt4143672,vlasta janecková,screenplay
55702,tt0429203,jean dell,play
55703,tt0429203,bernard rapp,adaptation
55704,tt0429203,gérald sibleyras,play
55705,tt0049919,manuel guimarães,screenplay
55706,tt0049919,alves redol,dialogue
55707,tt0049919,manuel guimarães,story
55708,tt0012504,ford beebe,adaptation
55709,tt0012504,l.v. jefferson,story
55710,tt0140057,charles reade,novel
55711,tt0122765,félicien marceau,novel
55712,tt3600060,brian blackwell,story
55713,tt0278362,terence dackombe,contributing writer
55714,tt3648770,patrick theunen,storyboard
55715,tt3648770,nathalie sartiaux,script
55716,tt0140862,pat sullivan,character
55717,tt3738392,arvind chittumalla,creator
55718,tt2973884,isaiah francis,story
55719,tt0424430,kyouichi katayama,novel
55720,tt0424430,yûji sakamoto,screenplay
55721,tt0424430,chihiro itô,screenplay
55722,tt0424430,isao yukisada,screenplay
55723,tt0051500,leo gordon,screenplay
55724,tt0051500,leo gordon,story
55725,tt0051500,melvin levy,screenplay
55726,tt0094054,radim cvrcek,screenplay
55727,tt0094054,eduard pergner,screenplay
55728,tt1090674,steven paul,story
55729,tt1090674,max botkin,screenplay
55730,tt0436370,burny bos,screenplay
55731,tt0436370,pieter kuijpers,screenplay
55732,tt0436370,paul van loon,novel
55733,tt0436370,paul van loon,with contribution of
55734,tt1855977,tony pemberton,screenplay
55735,tt1855977,william jennings,screenplay
55736,tt1855977,marina shron,screenplay
55737,tt1855977,saul fussiner,screenplay
55738,tt1855977,viktor pelevin,novel
55739,tt0483380,edward s. kern,story
55740,tt1372708,anne goursaud,creator
55741,tt3139324,sing-yan tsai,story
55742,tt0023590,lucien hubbard,screen play
55743,tt0023590,kubec glasmon,story
55744,tt0023590,john bright,story
55745,tt0023921,harold shumate,story and screenplay
55746,tt0023921,tom mcnamara,additional dialogue
55747,tt3502986,gerald b. fillmore,created by
55748,tt3502986,gerald b. fillmore,story
55749,tt3502986,toni rodriguez,screenplay
55750,tt4475098,edmund hulton,book
55751,tt4475098,doug klozzner,screenplay
55752,tt3249152,jeffery x. martin,additional material
55753,tt1708658,pnenah goldstein,teleplay
55754,tt1708658,greg coppa,short story
55755,tt0195906,jude balazy,screenplay
55756,tt0195906,joe atwill,screenplay
55757,tt0195906,peter balakoff,screenplay
55758,tt0762148,marco zappia,story
55759,tt3836968,j.h. bursch,subtitle contributor
55760,tt3836968,louis de rochemont,subtitle contributor
55761,tt3836968,sidney h. mackean,subtitle contributor
55762,tt3836968,russell g. shields,subtitle contributor
55763,tt3836968,truman h. talley,subtitle contributor
55764,tt0488565,pierre jolivet,scenario
55765,tt0488565,simon michaël,scenario
55766,tt0499665,george peters,additional material
55767,tt1396434,terry mialkowsky,screenplay
55768,tt0184773,adolf hitler,book
55769,tt0162020,alexandre dumas,novel
55770,tt2250188,cathrin blickling,script
55771,tt2250188,sylwia kaczmarek,script writer
55772,tt2250188,octávio rosado,story
55773,tt0976153,michael simon,screenplay
55774,tt1931544,simon reggiani,scenario
55775,tt1931544,patrick le rolland,inspiration
55776,tt1931544,patricia mazuy,adaptation
55777,tt1931544,françois bégaudeau,scenario collaborator
55778,tt0091970,ken taylor,screenplay
55779,tt2245462,howard cook,story
55780,tt2245462,craig volk,story
55781,tt0462498,rehana mirza,screenplay
55782,tt0462498,kiran merchant,screenplay
55783,tt0462498,chandu shah,concept
55784,tt4178628,carey borth,co writer
55785,tt4178628,brent david schroeder,original characters by
55786,tt4178628,brent david schroeder,screenplay
55787,tt0199407,andré birabeau,story
55788,tt0199407,alejandro casona,play
55789,tt0199407,georges feydeau,play
55790,tt0199407,hugo mac dougall,story
55791,tt0199407,homero manzi,adaptation
55792,tt0199407,homero manzi,story
55793,tt0199407,leo perutz,story
55794,tt0199407,luis saslavsky,adaptation
55795,tt0089424,manuel puig,based on the novel by
55796,tt0169213,thomas hardy,novel
55797,tt4113838,shayne j. cullen,screenplay
55798,tt2555092,ippei kitamachi,screenplay
55799,tt0358103,peter bakalian,teleplay
55800,tt0358103,suzanne collins,teleplay
55801,tt2168014,gabriel garcía márquez,novel
55802,tt0080683,liang chin,screenplay
55803,tt0080683,sung pe liu,screenplay
55804,tt5081766,marc edmund jones,story
55805,tt0034056,maxwell shane,screenplay
55806,tt0034056,edward churchill,screenplay
55807,tt0034056,paul franklin,story
55808,tt3699446,ash tidball,story
55809,tt0102695,ann donahue,story
55810,tt0102695,cathleen young,teleplay
55811,tt0102695,ann donahue,teleplay
55812,tt1366408,christoph heller,concept
55813,tt5136392,sarah garvey,story
55814,tt5136392,michael sladek,story
55815,tt0872142,richard v. spencer,story
55816,tt6079530,tülay kocatürk,story
55817,tt0034985,howard dimsdale,original story
55818,tt0034985,joseph hoffman,screenplay
55819,tt0107577,patricia pendergraft,book
55820,tt0107577,gerald di pego,teleplay
55821,tt3716446,ben muri,story
55822,tt3716446,sera tabb,story
55823,tt5139278,henry arroyo,story
55824,tt0270487,tyrone atkins,original characters
55825,tt0270487,tyrone atkins,screenplay
55826,tt0270487,aaron courseault,screenplay
55827,tt0270487,sheri sussman,screenplay
55828,tt0270487,billy wirth,screenplay
55829,tt1352408,hovhannes tumanyan,tale
55830,tt1352408,robert sahakyants,screenplay
55831,tt3686640,robert w. filion,story
55832,tt0069974,charles isaacs,story
55833,tt0069974,ted key,novel
55834,tt0060860,philippe erlanger,scenario
55835,tt0060860,jean gruault,adaptation
55836,tt0115472,sherry mills,screenplay
55837,tt0115472,steve barron,screenplay
55838,tt0115472,tom benedek,screenplay
55839,tt0115472,barry berman,screenplay
55840,tt0115472,carlo collodi,novel
55841,tt1161850,webster campbell,story
55842,tt0046567,michael maltese,story
55843,tt3353138,edgar allan poe,story
55844,tt0874929,perry stevens,screenplay
55845,tt0422748,william shakespeare,play
55846,tt1933608,ace talkingwolf,creator
55847,tt0147962,larz bourne,story
55848,tt0310728,lloyd hamilton,story
55849,tt1067190,ubong bassey nya,screenplay
55850,tt1067190,sylvester obadigie,story
55851,tt0148191,john w. dunn,story
55852,tt3393516,robert frost,poem
55853,tt3393516,david j. greenberg,story
55854,tt2374770,frank g. amsden,screenplay
55855,tt3266430,sheryl leach,originally developed by
55856,tt3266430,kathy parker,originally developed by
55857,tt3266430,dennis deshazer,originally developed by
55858,tt0893358,ren huang,screenplay
55859,tt0893358,mitsuo kaneda,screenplay
55860,tt0893358,minoru matsui,screenplay
55861,tt0169154,jan klecanda,novel
55862,tt0169154,martin fric,screenplay
55863,tt0034795,robert ormond case,story
55864,tt0229776,dell henderson,story
55865,tt0112836,jayne martin,teleplay
55866,tt0112836,dan levine,teleplay
55867,tt0112836,jayne martin,story
55868,tt0074747,lung ku,screenplay
55869,tt0006071,rex ingram,scenario
55870,tt0006071,victorien sardou,play
55871,tt1362096,olivia motley,screenplay
55872,tt1857948,domiziano arcangeli,screenplay
55873,tt1857948,lia gotti,screenplay
55874,tt1857948,lejla hadzimuratovic,screenplay
55875,tt1857948,lori la frennie,screenplay
55876,tt1857948,rokk lattanzio,screenplay
55877,tt3682070,laurie lee,script
55878,tt1504682,michael pratt,story and concept
55879,tt1504682,keith malone,story and concept
55880,tt1504682,thomas sebastian fenger,story and concept
55881,tt1504682,ole holm christensen,story and concept
55882,tt1504682,peder pedersen,story and concept
55883,tt1504682,ole kirk christiansen,based on: lego construction toys
55884,tt1504682,godtfred kirk christiansen,based on: lego construction toys
55885,tt1504682,jens nygaard knudsen,based on: lego construction toys
55886,tt3216086,mamoru oshii,original story
55887,tt3216086,mamoru oshii,screenplay
55888,tt3216086,kazunori itô,original story
55889,tt0083944,david morrell,based on the novel by
55890,tt0083944,michael kozoll,screenplay by
55891,tt0083944,william sackheim,screenplay by
55892,tt0083944,sylvester stallone,screenplay by
55893,tt4970828,rocky schenck,scenario
55894,tt1621061,david kutz,story
55895,tt1621061,jenny ramo,story
55896,tt0277086,wahid-ud-din zia-ud-din ahmed,dialogue
55897,tt0277086,manmatha ray,story
55898,tt0379240,thomas geiger,story
55899,tt0379240,charley stadler,story
55900,tt0196098,marshall neilan,story
55901,tt5988682,abraham lópez guerrero,original story
55902,tt1358626,emily chang,additional writing
55903,tt3295354,danny finnerty,story
55904,tt0019991,maxine alton,story
55905,tt0019991,harold shumate,continuity
55906,tt0019991,harold shumate,dialogue
55907,tt0358286,nathaniel kahn,screenplay
55908,tt1674060,ryan gallagher,story
55909,tt0043350,françois campaux,story
55910,tt1956657,renji panicker,screenplay
55911,tt2567260,jeremy silva,story
55912,tt0469828,hans christian andersen,story
55913,tt5944202,ethan landry,story
55914,tt5944202,brendan merrill,story
55915,tt0360717,fran walsh,screenplay
55916,tt0360717,philippa boyens,screenplay
55917,tt0360717,peter jackson,screenplay
55918,tt0360717,merian c. cooper,based on a story by
55919,tt0360717,edgar wallace,based on a story by
55920,tt0116776,jiri polák,novel
55921,tt6396744,jason berg,story
55922,tt6396744,heidi ervin,story
55923,tt6396744,rachel ward,story
55924,tt3462122,marcelo grion,original screenplay
55925,tt0021413,owen davis,adapted from: the musical play by
55926,tt0021413,jimmy starr,screen version
55927,tt2607452,nick bateman,story
55928,tt2607452,cody hackman,story
55929,tt2607452,geoff hart,screenplay
55930,tt0051803,j.b. gilford,story
55931,tt1612269,michael e. peter,story
55932,tt0492250,mark swan,story
55933,tt2700940,baron redman,story
55934,tt0077180,william shakespeare,play
55935,tt0159361,tsukasa hôjô,comic
55936,tt1480703,rebecca l. dunn,story
55937,tt1480703,norm sanders,story
55938,tt1480703,steve waters,story
55939,tt0111517,mark bark,screenplay
55940,tt0111517,mark bark,story
55941,tt0111517,bryan michael stoller,story
55942,tt0380494,john pilger,based on the play by
55943,tt0048007,vittorio sala,screenplay
55944,tt0048007,vittorio sala,story
55945,tt1524515,phil allocco,screenplay
55946,tt0474028,lloyd lonergan,scenario
55947,tt2880240,rudy wurlitzer,libretto
55948,tt2880240,peter stephan jungk,novel
55949,tt0079191,phillip baird,screenplay
55950,tt0079191,michael hartmann,novel
55951,tt0489541,ray bradbury,story
55952,tt0489541,tony baez milan,screenplay
55953,tt2047802,marcus lachmann,dramaturge
55954,tt2047802,frank christian marx,dramaturge
55955,tt1632536,shira avni,story
55956,tt0006495,rex ingram,scenario
55957,tt0020718,grover jones,story
55958,tt0020718,william slavens mcnutt,story
55959,tt0020718,grover jones,scenario
55960,tt0020718,william slavens mcnutt,scenario
55961,tt0111507,krzysztof kieslowski,scenario
55962,tt0111507,krzysztof piesiewicz,scenario
55963,tt0111507,agnieszka holland,scenario collaborator
55964,tt0111507,edward zebrowski,scenario collaborator
55965,tt0111507,edward klosinski,scenario collaborator
55966,tt0111507,marcin latallo,dialogue translation
55967,tt3894654,alyssa austin,original story concept
55968,tt3894654,tysha williams,original story concept
55969,tt0429052,coline serreau,scenario
55970,tt1054063,leslie cheung,story
55971,tt0016714,alfred barrett,story
55972,tt1249452,william boyd,screenplay
55973,tt1249452,john treherne,novel
55974,tt5652464,piotr golebiowski,story
55975,tt1600760,tim atack,segment
55976,tt1600760,lucy floyd,segment
55977,tt1600760,david t. guest,segment
55978,tt1600760,bernard maclaverty,segment
55979,tt1600760,amy neil,segment
55980,tt1600760,meloni poole,segment
55981,tt0078251,hsin yi chang,screenplay
55982,tt1883364,narcís bosch,screenplay
55983,tt1861443,bara dweik,story
55984,tt1147525,fujio f. fujiko,comic book and characters
55985,tt1732032,pamela jones,script
55986,tt0016119,clément vautel,novel
55987,tt0133800,carter dehaven,story
55988,tt1404638,christopher james miller,script
55989,tt0814744,gérard pignol,screenplay
55990,tt0022182,f.e. douglas,story
55991,tt0022182,carl krusada,continuty and dialogue
55992,tt0062150,michael carreras,screenplay
55993,tt1320250,fernando ojeda-rios iii,screenplay
55994,tt0051493,harry spalding,story
55995,tt0051493,harry spalding,screenplay
55996,tt3098350,justin suttles,story
55997,tt0022803,karl emil franzos,novel
55998,tt0362586,edward allen,novel
55999,tt3238474,peter o'brien,screenplay
56000,tt0034357,guido cantini,screenplay
56001,tt0034357,guido cantini,story
56002,tt0034357,ela elborg,screenplay
56003,tt0034357,georg c. klaren,screenplay
56004,tt1285114,aramantono,screenplay
56005,tt1285114,garin nugroho,screenplay
56006,tt2400957,michael mabern,nba team up celebration
56007,tt1467352,waine c. paris,screenplay
56008,tt1979376,john lasseter,original story by
56009,tt1979376,andrew stanton,original story by
56010,tt1979376,pete docter,original story by
56011,tt1979376,lee unkrich,original story by
56012,tt1979376,stephany folsom,screenplay by
56013,tt0297806,grace cunard,scenario
56014,tt0297806,grace cunard,story
56015,tt0100393,michael jacot,story
56016,tt0044916,ben hecht,screenplay
56017,tt0044916,charles lederer,screenplay
56018,tt0044916,i.a.l. diamond,screenplay
56019,tt0044916,harry segall,story
56020,tt1572977,dionisios romas,translation
56021,tt1572977,philip yordan,play
56022,tt0325089,harry g. stafford,story
56023,tt0019084,edward childs carpenter,play
56024,tt0019084,beulah marie dix,adaptation
56025,tt0019084,beulah marie dix,screenplay
56026,tt5588840,andreas trolf,creator
56027,tt5588840,j luke watson,creator
56028,tt0461523,sabu,screenplay
56029,tt1742675,tetsuya honda,based on the novel by
56030,tt1742675,yukari tatsui,teleplay
56031,tt0142826,ben hardaway,story
56032,tt0008330,julien josephson,scenario
56033,tt0008330,monte m. katterjohn,scenario
56034,tt1833116,matt cook,screenplay
56035,tt1833116,börge hellström,novel
56036,tt1833116,anders roslund,novel
56037,tt1591507,david m. epstein,screenplay
56038,tt0011419,mack sennett,scenario
56039,tt1303881,bud fisher,comic strip
56040,tt0089500,william faulkner,stories
56041,tt2269364,shevon singh,screenplay
56042,tt0013112,bud fisher,comic strip mutt and jeff
56043,tt1808681,stephen wallace,screenwriter
56044,tt0007085,j. grubb alexander,scenario
56045,tt0007085,willard mack,story
56046,tt3064710,sarah trad,story
56047,tt2877670,jason eberly,story
56048,tt0175278,john b. clymer,screenplay
56049,tt0175278,john b. clymer,story
56050,tt2750644,mcandy tony duclos,story
56051,tt2750644,clinton st. clair,story
56052,tt0342872,john p. mccarthy,second story
56053,tt0342872,charles h. gale,first story
56054,tt1700751,devin o'rourke,screenplay
56055,tt2493704,michael licisyn,story
56056,tt2493704,michael ponter,story
56057,tt2493704,jeff viens,story
56058,tt0327011,maie b. havey,scenario
56059,tt0327011,carl werner,story
56060,tt0217768,george j. bennett,story
56061,tt0217768,a. dorian otvos,story
56062,tt2359435,wouter jansen,story director/writer
56063,tt0497830,stanley orong,story
56064,tt0497830,leleng ubaldo,screenplay
56065,tt0085551,danny opatoshu,screenplay by
56066,tt0085551,henry rosenbaum,screenplay by
56067,tt0085551,david taylor,screenplay by
56068,tt0039236,mary loos,screenplay
56069,tt0039236,richard sale,screenplay
56070,tt0039236,lee loeb,screenplay
56071,tt0039236,lee loeb,original story
56072,tt0018183,kathleen norris,from the story by
56073,tt0018183,allen mcneil,screen play
56074,tt0018183,tim whelan,screen play
56075,tt0018183,hope loring,adaptation
56076,tt0260283,françois maspero,novel
56077,tt3813654,alexander broughton,story
56078,tt0086974,mick jagger,story
56079,tt0086974,gene taft,story
56080,tt3277892,joey silvera,developed by
56081,tt3950108,leslie kwon,story
56082,tt5081742,arthur james,story
56083,tt4287472,kevin barry comerford,creator
56084,tt4287472,collin lee ellis,screenplay
56085,tt4287472,kevin barry comerford,screenplay
56086,tt4287472,collin lee ellis,story
56087,tt4287472,kevin barry comerford,story
56088,tt0022241,will carleton,poem
56089,tt0028101,basil dickey,original story and screenplay
56090,tt1695993,petra haas,collaborating writer
56091,tt1695993,petra haas,idea by
56092,tt1695993,paul riniker,in collaboration with
56093,tt0122655,joseph santi,screenplay
56094,tt0122655,william szarka,story
56095,tt0110368,milly heller,story
56096,tt0385307,marc lawrence,characters
56097,tt0385307,katie ford,characters
56098,tt0385307,caryn lucas,characters
56099,tt0059695,luis garcía,story
56100,tt3758856,eric van gucht,story
56101,tt0074501,joe d'amato,screenplay
56102,tt0403208,abiola abrams,screenplay
56103,tt0201007,françois pauwels,book
56104,tt0201007,walter smith,scenario
56105,tt0461526,akiko itoyama,novel
56106,tt0461526,haruhiko arai,screenplay
56107,tt0278343,jeanne-marie leprince de beaumont,story
56108,tt0339367,thérèse cornips,translator
56109,tt0339367,jean-claude grumberg,play
56110,tt1733173,connery chappell,script
56111,tt0186205,erika grund,screenplay
56112,tt0186205,claude-andré puget,play
56113,tt0003013,frank griffin,story
56114,tt2209138,jaden christopher,story
56115,tt2209138,jaden christopher,screenplay
56116,tt2209138,brett talbot,screenplay
56117,tt2351440,ádám bodor,short story
56118,tt2351440,bálint gelley,screenplay
56119,tt0448075,armistead maupin,screenplay
56120,tt0448075,terry anderson,screenplay
56121,tt0448075,patrick stettner,screenplay
56122,tt0448075,armistead maupin,novel
56123,tt0784969,k.p. anderson,head writer
56124,tt0784969,brad gyori,head writer
56125,tt1722613,gabrielle lui,screenplay
56126,tt5011626,ryôichi kimizuka,screenplay
56127,tt2903076,kent jamison,screenplay
56128,tt2903076,rob phillips,story
56129,tt2903076,john rios,story
56130,tt2903076,rubin whitmore ii,story
56131,tt1046173,stuart beattie,screenplay
56132,tt1046173,david elliot,screenplay
56133,tt1046173,paul lovett,screenplay
56134,tt1046173,michael b. gordon,story
56135,tt1046173,stuart beattie,story
56136,tt1046173,stephen sommers,story
56137,tt0003222,w.a. tremayne,scenario
56138,tt3901636,paul stephen edwards,screenplay
56139,tt3901636,hunter johnson,screenplay
56140,tt3901636,johnny nothing,story
56141,tt0097667,michael austin,screenplay
56142,tt0097667,ann quin,novel
56143,tt0005778,mary rider,story
56144,tt0294423,douglas schwartz,story
56145,tt0294423,kevin l. beggs,story
56146,tt0294423,tom greene,story
56147,tt0294423,tom greene,teleplay
56148,tt0294423,scot morison,teleplay
56149,tt0210719,f. scott fitzgerald,novel
56150,tt0210719,john j. mclaughlin,teleplay
56151,tt0036188,dane lussier,original screenplay
56152,tt0036188,gertrude walker,additional dialogue
56153,tt0495410,e.a. martin,scenario
56154,tt0008095,j. grubb alexander,scenario
56155,tt0008095,waldemar young,scenario
56156,tt0057438,luis sttau monteiro,dialogue
56157,tt0057438,alexandre o'neill,dialogue
56158,tt0057438,artur ramos,script
56159,tt0057438,luis francisco rebello,play
56160,tt0057438,luis francisco rebello,script
56161,tt0199849,aav creative unit,story
56162,tt0199849,godfrey ho,screenplay
56163,tt0199849,warren see,story
56164,tt0326044,wright roberts,scenario
56165,tt0325736,anthony paul kelly,story
56166,tt0402904,pat coburn,story
56167,tt0402904,j. victor renaud,story
56168,tt3545784,deion mccarter,story
56169,tt0456481,shirish kunder,dialogue
56170,tt0456481,shirish kunder,screenplay
56171,tt0456481,shirish kunder,story
56172,tt0896967,daniel kindlon,story
56173,tt0896967,michael thompson,story
56174,tt1764544,bobbie mackay,original screenplay
56175,tt0253096,j.g. hawks,scenario
56176,tt0253096,richard v. spencer,story
56177,tt1235438,s.j. creazzo,story
56178,tt1912350,hiroya oku,manga
56179,tt1912350,yûsuke watanabe,screenplay
56180,tt0203569,dolf wyllarde,novel
56181,tt3807154,deuandra t. brown,story
56182,tt0109678,stanley wing siu,screenplay by
56183,tt2523474,jordan essary,story
56184,tt0269272,e.w. sargent,scenario
56185,tt0449534,anthony towstego,creator
56186,tt0480572,pratibha acharya,dialogue
56187,tt0480572,vijay krishna acharya,dialogue
56188,tt0036327,art arthur,story
56189,tt0036327,doris anderson,screenplay
56190,tt0036327,charles kenyon,screenplay
56191,tt0036327,hugh wedlock jr.,screenplay
56192,tt2274618,jessica renslow,translation
56193,tt1513202,jordan krause,story
56194,tt3485192,in-wan youn,screenplay
56195,tt1461436,christian palmer,original screenplay
56196,tt1461436,gil ponce,screenplay
56197,tt1461436,christian palmer,screenplay
56198,tt2012043,william stewart,story
